sample_num,"Permeability, nD","Porosity, fraction",r100,r99,r98,r97,r96,r95,r94,r93,r92,r91,r90,r89,r88,r87,r86,r85,r84,r83,r82,r81,r80,r79,r78,r77,r76,r75,r74,r73,r72,r71,r70,r69,r68,r67,r66,r65,r64,r63,r62,r61,r60,r59,r58,r57,r56,r55,r54,r53,r52,r51,r50,r49,r48,r47,r46,r45,r44,r43,r42,r41,r40,r39,r38,r37,r36,r35,r34,r33,r32,r31,r30,r29,r28,r27,r26,r25,r24,r23,r22,r21,r20,r19,r18,r17,r16,r15,r14,r13,r12,r11,r10,r9,r8,r7,r6,r5,r4,r3,r2,r1
14,155,0.059,2.750320577,2.816029131,2.881737684,2.947446237,3.013154791,3.078863344,3.139889789,3.192293309,3.254574786,3.344256177,3.433937568,3.497734865,3.551393708,3.679795178,3.903258606,4.126722035,4.337841975,4.423548907,4.509255839,4.59496277,4.680669702,4.766376634,4.852083566,4.948949357,5.072774484,5.196599611,5.27868562,5.350580444,5.422475267,5.494370091,5.553282834,5.58253275,5.611782665,5.64103258,5.670282495,5.722925235,5.828300214,5.933675192,6.03905017,6.144425149,6.249800127,6.321202777,6.366286396,6.41610351,6.546733995,6.677364479,6.807994964,6.943512094,7.118071928,7.292631762,7.467191596,7.64175143,7.775375989,7.860701709,7.946027428,8.031353147,8.153078349,8.329455073,8.505831796,8.68220852,8.858585243,9.034961967,9.233501646,9.512682203,9.79186276,10.13970218,10.53861736,10.93753255,11.30633783,11.54211606,11.77789429,12.00586699,12.32588761,12.87088682,13.41588603,14.96213114,16.84933369,18.15786179,20.05277706,20.85861489,21.66445273,23.2933899,26.03369243,29.13733899,31.93253374,34.58481866,36.08047027,39.50305283,42.66947623,46.27072151,49.63147017,53.64345342,60.51285978,66.5938775,71.11113414,81.11598882,87.23302494,90.21641155,665.2434351,7910.099464
18,9191,0.0515,2.133224854,2.859354597,2.98776235,3.088593451,3.175093292,3.261593134,3.348092975,3.400658814,3.449963361,3.499267909,3.548572457,3.597877004,3.777293349,3.962728351,4.059773642,4.121143728,4.182513814,4.2438839,4.340084066,4.472109328,4.604134591,4.736159853,4.847329695,4.934803941,5.022278187,5.109752432,5.197226678,5.291009945,5.390198953,5.489387961,5.588576968,5.742411439,6.061193164,6.37997489,6.698756615,6.986510287,7.231087203,7.455601811,7.547601286,7.639600761,7.731600237,7.823599712,7.915599187,8.007598663,8.099598138,8.216053816,8.442890326,8.669726836,8.896563346,9.233686018,9.576844487,9.852702346,10.08715238,10.32160242,10.55605246,10.83959495,11.16321771,11.48684048,11.7613212,12.00234107,12.24336094,12.48438081,12.72281499,12.96002668,13.19723838,13.43445007,13.67166177,14.06618875,14.47292438,14.87966001,15.28639564,15.68126634,16.00834103,16.33541573,16.67280826,17.1534848,17.63416134,18.11483788,18.58593285,18.92334985,19.26076685,19.59818386,19.93560086,20.27301786,20.85424834,21.56055097,22.28496648,23.04858625,23.81220602,24.63126271,25.45198165,26.61103775,27.98490106,29.4969123,31.36402822,32.48546768,33.36526911,35.10136001,38.00471458,209.7401732
1,200.2183406,0.050131,1.7,1.752781171,1.79244671,1.919514685,2.064293387,2.211889552,2.368630226,2.528151434,2.672022958,2.805665299,2.93930764,3.084565281,3.241025007,3.397484733,3.553944459,3.683560177,3.784075334,3.884590491,3.985105648,4.085620805,4.186135962,4.286651119,4.387166276,4.487681433,4.583203157,4.673339897,4.763476637,4.853613377,4.943750117,5.033886857,5.124023596,5.214160336,5.304297076,5.394433816,5.484570556,5.626295784,5.772833071,5.919370358,6.065907644,6.194266337,6.277797685,6.361329033,6.444860382,6.52839173,6.611923078,6.695454427,6.778985775,6.862517123,6.981133828,7.122267373,7.263400917,7.404534461,7.545668006,7.68680155,7.827935095,7.969068639,8.110202184,8.251335728,8.392469272,8.533602817,8.818414233,9.144877923,9.471341614,9.797805305,10.124269,10.45073269,10.84122638,11.42659181,12.01195724,12.59732266,13.18268809,13.87645583,14.57702604,15.27759625,15.97816646,16.96342065,18.12481033,19.28620002,20.5267038,22.03280566,23.53890751,25.04500937,26.97929143,29.0160955,31.07306156,33.65305151,36.23304145,39.0218638,42.33251704,45.64317027,49.52419512,53.97548637,58.42677763,63.61153249,69.08848882,74.56544515,81.42701648,88.39110276,95.35622662,102.3225436
2,86,0.054,1.625,2.846770255,2.964757873,3.082745491,3.200733109,3.318720727,3.453964584,3.595433477,3.73690237,3.878371263,4.019840157,4.146600249,4.254129002,4.361657755,4.469186508,4.576715261,4.684244013,4.791772766,4.899301519,5.018153506,5.228602403,5.439051299,5.649500196,5.853613086,5.930039156,6.006465225,6.082891294,6.159317363,6.235743433,6.312169502,6.388595571,6.46502164,6.545869506,6.630448994,6.715028482,6.799607969,6.884187457,6.968766945,7.053346432,7.13792592,7.222505408,7.307084895,7.391664383,7.476243871,7.560823359,7.645402846,7.729982334,7.855443488,7.993580177,8.131716865,8.269853553,8.407990241,8.54612693,8.684263618,8.822400306,8.960536994,9.098673683,9.236810371,9.374947059,9.540615948,9.778616943,10.01661794,10.25461893,10.49261993,10.73062092,10.96862192,11.20662291,11.44462391,11.6826249,12.04717959,12.47269646,12.89821333,13.3237302,13.74924708,14.17476395,14.68605494,15.47553308,16.26501123,17.05448938,17.84396752,19.13805093,20.67432457,22.21059821,24.79298058,27.61816716,31.92433294,37.3190089,44.29119644,52.08334477,68.63988242,88.25837928,116.9946965,154.7935934,193.6597422,268.8727562,344.8150281,430.896048,546.7910662,683.0074229,853.0353374
135,10000,0.014,1.783331557,1.931914764,2.037553695,2.139425156,2.239598839,2.339730587,2.423832406,2.467481123,2.51112984,2.554778558,2.598427275,2.668184376,2.73917138,2.810158384,2.881145388,2.952132393,3.023119397,3.092055457,3.160969979,3.2298845,3.298799022,3.367713544,3.436628065,3.505542587,3.694538405,3.905705614,4.116872822,4.328040031,4.53920724,4.750374449,4.961541658,5.172708867,5.527947165,6.084505315,6.641063465,7.197621614,7.754179764,8.310737914,8.867296064,9.423854214,9.980412364,10.31890109,10.49336596,10.66783084,10.84229571,11.01676058,11.19122545,11.36569032,11.5401552,11.69197982,11.81969302,11.94740621,12.07511941,12.2028326,12.3305458,12.45825899,12.58602282,12.7138811,12.84173937,12.96959765,13.09745593,13.2253142,13.35317248,13.73090999,14.17222701,14.61354402,15.05486104,15.49617805,15.93749507,16.58495354,17.31996253,18.05497151,18.78998049,19.52498947,20.3194527,21.18850156,22.05755042,22.92659928,23.79564814,24.39403695,24.93769475,25.48135254,26.02501034,27.76206249,29.68268493,31.60330737,33.70849659,36.42726459,39.14603259,41.86480058,42.5771176,43.23997927,44.63516979,49.16079866,53.68642752,59.35302659,65.43527022,72.30461084,80.17215064,91.96484637
17,12466,0.0685,2.086328305,2.549647559,2.85893914,3.143242865,3.38103171,3.511302584,3.676484971,3.859267847,4.1562291,4.416969111,4.56476442,4.712559728,4.859252735,5.005536397,5.151820058,5.301630919,5.452239603,5.602848288,5.71098043,5.818272592,5.925564754,6.067171634,6.337438655,6.607705676,6.873573343,7.002406727,7.13124011,7.260073493,7.401907676,7.60205592,7.802204165,8.002352409,8.282448177,8.570992906,8.891481479,9.341799645,9.769528949,10.13239275,10.49525655,10.80513405,11.0825689,11.36000375,11.67875941,12.03886031,12.39896121,12.72465936,12.96234432,13.20002929,13.43771426,13.67539922,13.92056532,14.24766298,14.57476065,14.90185831,15.22895598,15.49239971,15.68602776,15.87965581,16.07328386,16.26691191,16.46053995,16.7400396,17.06197616,17.38391272,17.70584927,18.02778583,18.34972239,18.64335958,18.92723268,19.21110579,19.49497889,19.77885199,20.0627251,20.47620372,20.89433424,21.31246476,21.73059528,22.1487258,22.4727898,22.77718289,23.08157599,23.38596908,23.69036218,24.14217891,24.68441174,25.22664456,25.76887738,26.46438957,27.2312243,27.99805903,28.76489376,29.5626522,30.36702475,31.30468798,32.7578866,34.21108522,36.07999702,38.35070826,40.90569192,2977.879921
12,149,0.094,1.629,1.629063092,1.629126185,1.629189277,1.62925237,1.676292764,1.728347665,1.780197199,1.831723683,1.883250166,1.935771493,2.04211388,2.148456267,2.254798654,2.391031922,2.54545151,2.699871098,2.854290686,2.948325671,3.023147373,3.097969075,3.172790776,3.292005965,3.44279292,3.593579874,3.744366829,3.893922493,4.042715708,4.191508923,4.340302137,4.49975396,4.677703379,4.855652799,5.033602219,5.225876462,5.469757674,5.713638885,5.957520097,6.198876669,6.384098009,6.56931935,6.754540691,6.939762032,7.171229981,7.414915159,7.658600337,7.902285515,8.07712569,8.193088319,8.309050949,8.425013579,8.540976208,8.656938838,8.772901467,8.888864097,9.004826727,9.286305285,9.596191043,9.9060768,10.21596256,10.52520447,10.710925,10.89664553,11.08236606,11.26808659,11.45380711,11.6422923,11.8309247,12.01955711,12.20818951,12.40134942,12.63475769,12.86816597,13.10157424,13.33498252,13.8033133,14.3051945,14.8070757,15.43397465,16.18364283,17.43589728,20.5301531,24.55225997,32.88829589,41.42487614,49.0237091,58.50381716,69.64720763,90.21881984,124.2164683,173.583188,268.2501581,431.1937062,538.7166325,708.2585508,924.9346545,1258.742486,2003.772575,6015.475925,6784.293585
28,3000,0.0279,4.004206491,4.068942255,4.13367802,4.208672735,4.302992731,4.397312727,4.502331778,4.611634148,4.718288435,4.795078215,4.871867995,4.950136315,5.030220625,5.110304935,5.228349728,5.35494711,5.483256451,5.619185162,5.755113873,5.881410013,6.000479993,6.119549972,6.219847989,6.318920316,6.4344195,6.591033165,6.747646829,6.893367931,7.032753345,7.172138759,7.317804424,7.463472673,7.63007513,7.836184069,8.042293008,8.205135834,8.353926015,8.50975541,8.716162854,8.922570298,9.154189796,9.414360838,9.698230731,9.982896631,10.29571031,10.6838629,11.17499095,11.47146015,11.76792935,12.20109144,12.71338162,13.26603306,14.00141394,14.40700394,14.74996111,15.19613397,15.75717518,16.17369355,16.59021193,16.92000092,17.21457648,17.50915204,17.81009519,18.2315529,18.65301061,19.3236024,20.04916861,20.34496476,20.6407609,20.93655704,21.3201108,21.76103535,22.2019599,22.64288446,23.17811711,23.71480732,24.18472552,24.57465015,24.96457477,25.35449939,25.8244763,26.31523362,26.80599093,27.30126408,27.82600899,28.3507539,28.8754988,29.55206474,30.38514459,31.21754541,31.86721064,32.51687587,33.1665411,33.90439845,34.7968667,35.68933495,36.70187532,37.72547354,39.07205573,40.81732125
19,681,0.0333,2.332140889,2.748259414,3.172963091,3.433735448,3.56822587,3.752012006,4.010213022,4.15242116,4.24653381,4.34064646,4.549536318,4.767363105,4.965030357,5.110103667,5.255176977,5.416220155,5.583932709,5.751645264,5.903041476,6.02174084,6.140440204,6.259139568,6.400205048,6.541497403,6.682789757,6.824082112,7.00769978,7.20416669,7.400633599,7.59468794,7.78395466,7.973221381,8.162488101,8.42840777,8.704467332,9.009647915,9.41125055,9.812853185,10.10780049,10.34774615,10.58978525,11.0794041,11.56902295,12.04043639,12.49402216,12.94760792,13.45126375,13.95796359,14.43290141,14.84632401,15.25974662,15.67316922,16.0153839,16.34389704,16.67241019,17.00092333,17.30509589,17.58733653,17.86957718,18.15181782,18.46557358,18.98254773,19.49952189,20.01649605,20.53347021,20.95296078,21.36169273,21.77042467,22.17915662,22.58788856,22.93837325,23.27118706,23.60400088,23.93681469,24.26962851,24.60244232,24.94644264,25.296333,25.64622335,25.9961137,26.34600405,26.69589441,27.1139833,27.58725736,28.06053142,28.53380547,29.00707953,29.55622959,30.2463309,30.93643221,31.62653351,32.47104807,33.331441,34.19183394,35.69259257,37.80140641,39.95875208,42.1326062,44.34946923,266.3779097
157,2993,0.0826,5.732062752,6.4576407,6.780282793,7.102924887,7.298614398,7.469901896,7.6694141,7.93173895,8.194063799,8.434569585,8.550449058,8.666328531,8.84210123,9.16388574,9.480543219,9.747172007,9.961367849,9.962996126,9.974514535,10.0953601,10.21620566,10.32413002,10.40646503,10.48880005,10.57224872,10.75879774,10.94534676,11.13189578,11.30912385,11.44685301,11.58458218,11.72231134,11.86004051,12.04001657,12.23096067,12.42190477,12.61284887,12.80379297,12.94711804,13.07577682,13.20443559,13.33309437,13.48482399,13.76936477,14.05390554,14.33844632,14.6229871,14.91324035,15.2034983,15.49375624,15.74921291,15.90725504,16.06529717,16.2233393,16.40642208,16.64589086,16.88535963,17.12482841,17.35135778,17.53049737,17.70963697,17.88877657,18.12153217,18.43583236,18.75013256,19.06443275,19.60677456,20.15761692,20.70845928,21.32596564,21.94953,22.57309437,23.09198778,23.60870923,24.12543068,24.91877568,25.80907747,26.69937927,27.5732853,28.41854846,29.26381162,30.12688069,31.22442794,32.32197519,33.37902303,33.97048051,34.56193798,35.23068416,35.9848876,37.02855486,38.64045406,41.65761091,45.99411184,50.79224203,55.62009577,65.64133357,78.61275053,104.3713436,172.2643199,360.127339
122,1798000,0.08,3.230241927,3.27479642,3.319350913,3.363905406,3.408459899,3.453014392,3.497568885,3.542123378,3.586677871,3.631232364,3.675786857,3.72034135,3.764895843,3.809450335,3.854004828,3.898559321,3.933759556,3.965075818,3.996392081,4.027708344,4.059024607,4.09034087,4.121657133,4.152973396,4.184289659,4.215605922,4.246922185,4.278238448,4.385474483,4.494578415,4.603682347,4.712786279,4.82189021,4.930994142,5.040098074,5.149202006,5.258305938,5.36740987,5.533859969,5.757274981,5.980689993,6.204105005,6.427520017,6.650935029,6.836841349,7.013667786,7.190494222,7.367320659,7.544147095,7.720973532,8.18776234,8.685605193,9.183448046,9.681290899,10.17913375,10.80394118,11.48812723,12.17231328,12.85649934,13.53318686,14.20659514,14.88000343,16.08078912,17.32391376,18.46226074,19.4580964,20.78283927,22.41189257,23.97386808,25.50894249,27.75276653,29.34702494,30.40959024,31.71321506,33.12606523,34.93182257,36.93823979,37.91522832,38.78245389,43.47645426,48.24486565,52.2695886,55.07493411,57.88027963,60.42222985,62.74961643,65.07700302,69.98274262,82.61657085,95.25039908,107.8842273,115.7474011,123.1297333,160.2767608,200.7476671,271.3206567,372.1150105,528.5001131,911.9962904,1315.423179
81,123000,0.029,1.756464304,1.817004564,1.877544824,1.938085084,2.017656333,2.103614503,2.189572674,2.275530845,2.376028446,2.503084286,2.630140125,2.710594886,2.755725043,2.800855199,2.845985356,2.902188297,3.009094591,3.116000885,3.22290718,3.329007417,3.425643255,3.522279094,3.618914933,3.715550771,3.823117764,3.93999575,4.056873735,4.173751721,4.291458619,4.411156457,4.530854294,4.650552131,4.770249968,4.889947806,5.107380652,5.338470423,5.569560193,5.738136287,5.87361615,6.009096013,6.144575876,6.280055738,6.408917712,6.53757551,6.666233309,6.794891108,7.100559445,7.637643826,8.094683866,8.287263985,8.479844104,8.720407575,9.215594258,9.710780942,10.20596763,10.73177822,11.26587604,11.79997386,12.30452669,12.80410391,13.49479007,14.28463329,15.08910351,15.96714796,16.84519242,17.65418565,18.23686941,18.81955317,19.57048412,20.52579807,21.48111201,22.69263797,23.9628438,26.1567373,28.01372085,29.7135365,33.07524309,36.56535973,40.10073524,43.96322245,49.61211793,54.16277076,60.3411786,70.48561603,77.25206461,84.94013339,94.922506,106.9324693,120.3404586,134.0635694,148.6765408,166.795437,183.1515268,201.1407687,225.6816778,251.59765,286.447515,308.089206,345.3763103,391.4589678
98,157800,0.0795,2.883437801,2.914014779,2.944591758,2.975168736,3.005745715,3.036322693,3.066899671,3.09747665,3.128053628,3.158630607,3.189207585,3.219784563,3.250361542,3.28093852,3.311515499,3.342092477,3.372669456,3.403246434,3.433823412,3.464400391,3.494977369,4.295375002,5.602166222,6.706203875,7.638378204,8.371544558,8.968891935,9.566239311,9.84536508,9.963984183,10.08260329,10.20122239,10.31984149,10.48341484,10.71595485,10.94849486,11.18103487,11.41357488,11.64611489,11.87865489,12.1111949,12.24948392,12.32908912,12.40869433,12.48829953,12.56790473,12.64750993,12.72711513,12.80672033,12.88632553,12.96593073,13.1932287,13.46765431,13.74207993,14.01650554,14.29093116,14.56535677,14.83978239,15.11420801,15.38863362,15.66305924,15.93748485,16.21191047,16.48633609,16.7607617,16.96232431,17.14962551,17.33692672,17.52422792,17.71152912,17.89883033,18.08613153,18.27343274,18.46073394,18.64803515,19.17309261,20.11490729,21.05672198,21.99853666,25.61786741,30.33917981,35.31004951,40.56360956,46.67450783,56.55645032,78.81149242,119.1776038,156.3787861,187.0660575,217.1751494,258.5244274,305.7900904,360.3440932,414.8980959,454.7738062,492.22642,529.6790338,567.1316477,604.5842615,642.0368753
6,274458,0.134,1.677852349,2.70090477,3.632112493,4.214666745,4.764044296,5.345062713,5.937447341,6.458209302,6.903537462,7.277480841,7.669316314,8.071032053,8.646846443,9.361754979,10.00126346,10.35529645,10.70932944,11.13742964,11.65814121,12.17885277,12.68251606,13.12648253,13.57044899,14.01441546,14.45375113,14.8872622,15.32077327,15.75428434,16.18779541,16.6368064,17.08702958,17.53725276,17.98747594,18.43769912,18.85021245,19.18866897,19.52712549,19.865582,20.20403852,20.54249504,20.88095156,21.22101115,21.56456547,21.90811979,22.2516741,22.59522842,22.93878273,23.28233705,23.62589137,23.96944568,24.30110377,24.61168828,24.9222728,25.23285731,25.54344183,25.85402634,26.16461086,26.47519537,26.78577988,27.0963644,27.40694891,27.73026123,28.06372346,28.3971857,28.73064794,29.06411017,29.39757241,29.73103465,30.06449688,30.39795912,30.73142136,31.06488359,31.42387388,31.86586685,32.30785982,32.74985278,33.19184575,33.63383872,34.07583169,34.51782465,34.95981762,35.40181059,35.93362129,36.58517173,37.23672217,37.88827262,38.53982306,39.1913735,39.84292394,40.56543652,41.75337943,42.94132233,44.12926524,45.31720815,46.82742035,49.06650404,51.30558773,54.48821217,58.90090072,67.62861928
119,2300000,0.13,2.40054538,2.413437295,2.426329211,2.439221126,2.452113042,2.465004957,2.477896872,2.490788788,2.503680703,2.527645622,2.572069917,2.616494211,2.660918506,2.7053428,2.749767095,2.794191389,2.838615683,2.882484165,2.92617966,2.969875156,3.013570651,3.057266146,3.123324736,3.242882021,3.362439306,3.48199659,3.601553875,3.69424925,3.783532145,3.872815039,4.02700682,4.400917515,4.774828209,5.150160343,5.533387159,5.916613975,6.254552526,6.557505407,6.860458287,7.147776683,7.409550514,7.671324346,7.933098178,8.275962678,8.863246185,9.450529692,10.0378132,10.62509671,11.15636006,11.6824423,12.20852455,12.74465643,13.52753148,14.31040653,15.09328158,15.44756629,15.66492825,15.8822902,16.33864434,17.52831638,18.71798842,19.90766046,20.5724522,20.96324978,21.35404735,21.85350178,23.28235581,24.71120985,26.14006388,28.24775796,30.65230572,33.05685347,35.01701163,36.76202027,38.5070289,40.03130231,41.43758401,42.84386572,45.50899288,49.42915314,53.3493134,57.59698875,62.20383692,66.81068509,69.13000636,70.84496848,72.65244726,75.36025932,78.06807137,85.18834902,94.2777813,106.8827191,122.4463507,160.7200637,229.576759,332.9232361,465.9729297,835.5025473,1201.270808,1990.743203
52,692,0.025,1.86908465,6.599331486,7.693694588,8.557253875,9.294185155,9.861987933,10.39928832,11.02503001,11.87220754,12.51386068,12.8750614,13.23626211,13.65478721,14.37194556,15.08910392,15.80626227,16.32760698,16.82727377,17.32694056,17.92001236,18.52684898,19.1336856,19.74052223,20.13107579,20.41893933,20.70680287,20.99466642,21.28252996,21.67994244,22.10751758,22.53509271,22.96266785,23.39024299,23.81781813,24.24539326,24.6729684,25.05936083,25.23285853,25.40635622,25.57985392,25.75335161,25.92684931,26.100347,26.2738447,26.44734239,26.62084009,26.79433779,26.96783548,27.14133318,27.31483087,27.57024017,27.9431771,28.31611404,28.68905097,29.0619879,29.43492484,29.80786177,30.18079871,30.55373564,30.92667258,31.29960951,31.67254644,32.04548338,32.41842031,32.79135725,33.09914488,33.38264839,33.6661519,33.94965541,34.23315891,34.51666242,34.80016593,35.08366944,35.36717295,35.65067646,35.93417997,36.21768348,36.50118699,36.7846905,37.20323448,37.66815301,38.13307155,38.59799008,39.06290862,39.52782715,39.99274569,40.45766422,40.92258276,41.48126618,42.44181354,43.4023609,44.36290826,45.32345562,46.28400298,47.24455034,49.0343743,50.91861699,52.80285968,56.45977827,61.6837598
118,22000,0.0045,38.04194078,38.07324939,38.10455799,38.1358666,38.1671752,38.19848381,38.30425348,38.50320951,38.70216554,38.90112157,39.1000776,39.29903363,39.40594325,39.46606288,39.52618251,39.58630214,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.63639393,39.64781143,39.72270852,39.79760562,39.87250271,39.94739981,40.02850071,40.11643739,40.20437407,40.29231075,40.38024743,40.45850877,40.45850877,40.45850877,40.45850877,40.45850877,40.45850877,40.45850877,40.45850877,40.45850877,40.538427,40.67698404,40.81554108,40.95409812,41.06065924,41.14135462,41.22205,41.30253498,41.37988154,41.4572281,41.53457466,41.61069114,41.68493592,41.7591807,41.83342548,41.9619511,42.1347239,42.30749669,42.42775397,42.48426218,42.54077039,42.5891733,42.5891733,42.5891733,42.6231198,42.7819983,42.94087679,43.02858631,43.02858631,43.02858631,43.02858631,43.02858631,43.02858631,43.02858631,43.09911638,43.47201299,43.82358148,43.97806398,44.16161242,44.37421476,44.37421476,44.37421476,44.48812743,44.81163349,45.25361227,46.71109191,52.53771189,58.69812362,61.09256282,151.3526782
